episode_id,t_step,phase,ee_pose,joint_positions,raw_policy_confidence,raw_uncertainty,uncertainty_entropy,uncertainty_variance,calibrated_success_prob,calibrated_failure_risk,gating_state,action_vector,observation_frame_path
drawer-texture-s2-octo-ep003,10,close_drawer,"[-0.3249,-0.153 , 0.0786]","[-0.3249,-0.153 , 0.0786, 0.0567, 0.1963,-0.134 , 0.039 ]",0.867005,0.397557,0.392038,0.005519,0.718568,0.480211,pause_reobserve,"[-0.3249,-0.153 , 0.0786, 0.0567, 0.1963,-0.134 , 0.039 ]",
drawer-texture-s2-octo-ep004,0,open_drawer,"[-0.0766,-0.1687, 0.1793]","[-0.0766,-0.1687, 0.1793, 0.0778, 0.096 ,-0.0417, 0.0301]",0.627159,0.664203,0.660448,0.003755,0.564642,0.767459,fallback,"[-0.0766,-0.1687, 0.1793, 0.0778, 0.096 ,-0.0417, 0.0301]",
drawer-texture-s2-octo-ep004,1,open_drawer,"[-0.0707,-0.1693, 0.1788]","[-0.0707,-0.1693, 0.1788, 0.0786, 0.0958,-0.0414, 0.0309]",0.63819,0.657167,0.654451,0.002716,0.570467,0.758116,fallback,"[-0.0707,-0.1693, 0.1788, 0.0786, 0.0958,-0.0414, 0.0309]",
drawer-texture-s2-octo-ep004,2,open_drawer,"[-0.0812,-0.168 , 0.1799]","[-0.0812,-0.168 , 0.1799, 0.0744, 0.096 ,-0.042 , 0.029 ]",0.611358,0.670882,0.668135,0.002748,0.556387,0.779054,fallback,"[-0.0812,-0.168 , 0.1799, 0.0744, 0.096 ,-0.042 , 0.029 ]",
drawer-texture-s2-octo-ep004,3,grasp_block,"[-0.0734,-0.1688, 0.1792]","[-0.0734,-0.1688, 0.1792, 0.0755, 0.0958,-0.0416, 0.0302]",0.629289,0.663933,0.659331,0.004602,0.565763,0.766204,fallback,"[-0.0734,-0.1688, 0.1792, 0.0755, 0.0958,-0.0416, 0.0302]",
drawer-texture-s2-octo-ep004,4,grasp_block,"[-0.1323,-0.0039, 0.138 ]","[-0.1323,-0.0039, 0.138 , 0.0871, 0.075 ,-0.0105, 0.1037]",0.657497,0.645113,0.64268,0.002434,0.580805,0.741751,fallback,"[-0.1323,-0.0039, 0.138 , 0.0871, 0.075 ,-0.0105, 0.1037]",
drawer-texture-s2-octo-ep004,5,grasp_block,"[-0.1306,-0.0031, 0.1376]","[-0.1306,-0.0031, 0.1376, 0.0874, 0.0748,-0.0103, 0.1043]",0.660453,0.644517,0.640732,0.003784,0.582406,0.739852,fallback,"[-0.1306,-0.0031, 0.1376, 0.0874, 0.0748,-0.0103, 0.1043]",
drawer-texture-s2-octo-ep004,6,place_in_bin,"[-0.1181, 0.0105, 0.132 ]","[-0.1181, 0.0105, 0.132 , 0.0908, 0.0724,-0.0066, 0.1139]",0.693773,0.617668,0.616047,0.001621,0.600826,0.708008,fallback,"[-0.1181, 0.0105, 0.132 , 0.0908, 0.0724,-0.0066, 0.1139]",
drawer-texture-s2-octo-ep004,7,place_in_bin,"[-0.3646, 0.1529, 0.4857]","[-0.3646, 0.1529, 0.4857,-0.1655, 0.1206, 0.2477,-0.2207]",0.609458,0.673086,0.668988,0.004098,0.555401,0.781142,fallback,"[-0.3646, 0.1529, 0.4857,-0.1655, 0.1206, 0.2477,-0.2207]",
drawer-texture-s2-octo-ep004,8,close_drawer,"[-0.3586, 0.1565, 0.4885]","[-0.3586, 0.1565, 0.4885,-0.168 , 0.1204, 0.2511,-0.2233]",0.684293,0.624852,0.623589,0.001263,0.595509,0.716917,fallback,"[-0.3586, 0.1565, 0.4885,-0.168 , 0.1204, 0.2511,-0.2233]",
drawer-texture-s2-octo-ep004,9,close_drawer,"[-0.4769,-0.158 ,-0.1583]","[-0.4769,-0.158 ,-0.1583, 0.0687, 0.3314,-0.1724, 0.0485]",0.71948,0.598014,0.593442,0.004572,0.615606,0.683401,fallback,"[-0.4769,-0.158 ,-0.1583, 0.0687, 0.3314,-0.1724, 0.0485]",
drawer-texture-s2-octo-ep004,10,close_drawer,"[-0.4726,-0.1581,-0.1609]","[-0.4726,-0.1581,-0.1609, 0.0688, 0.3327,-0.1733, 0.0489]",0.756777,0.562661,0.554765,0.007897,0.638196,0.643134,fallback,"[-0.4726,-0.1581,-0.1609, 0.0688, 0.3327,-0.1733, 0.0489]",
drawer-occlusion-s0-openvla-ep000,0,open_drawer,"[0.2735,0.1842,0.0553]","[0.2735,0.1842,0.0553,0.0254,0.0006,0.1115,0.1118]",0.971093,0.133622,0.13092,0.002702,0.852855,0.213956,pause_reobserve,"[0.2735,0.1842,0.0553,0.0254,0.0006,0.1115,0.1118]",
drawer-occlusion-s0-openvla-ep000,1,grasp_block,"[0.4439,0.2328,0.1134]","[ 0.4439, 0.2328, 0.1134, 0.1032,-0.0008, 0.194 , 0.1591]",0.975413,0.119172,0.11539,0.003782,0.862986,0.1966,proceed,"[ 0.4439, 0.2328, 0.1134, 0.1032,-0.0008, 0.194 , 0.1591]",
drawer-occlusion-s0-openvla-ep000,2,grasp_block,"[ 0.1323,-0.0184, 0.1047]","[ 0.1323,-0.0184, 0.1047, 0.1329, 0.2026, 0.0635, 0.1848]",0.983214,0.088324,0.085251,0.003073,0.884437,0.159725,proceed,"[ 0.1323,-0.0184, 0.1047, 0.1329, 0.2026, 0.0635, 0.1848]",
drawer-occlusion-s0-openvla-ep000,3,place_in_bin,"[ 0.1953,-0.0148, 0.1383]","[ 0.1953,-0.0148, 0.1383, 0.1974, 0.0947,-0.0176, 0.1852]",0.985804,0.077304,0.074494,0.00281,0.892856,0.145797,proceed,"[ 0.1953,-0.0148, 0.1383, 0.1974, 0.0947,-0.0176, 0.1852]",
drawer-occlusion-s0-openvla-ep000,4,place_in_bin,"[-0.126 ,-0.2452, 0.0898]","[-0.126 ,-0.2452, 0.0898, 0.2068, 0.2113,-0.1143, 0.2166]",0.987707,0.069541,0.066287,0.003253,0.899636,0.135134,proceed,"[-0.126 ,-0.2452, 0.0898, 0.2068, 0.2113,-0.1143, 0.2166]",
drawer-occlusion-s0-openvla-ep000,5,place_in_bin,"[-0.0956,-0.3222, 0.13  ]","[-0.0956,-0.3222, 0.13  , 0.2376, 0.238 ,-0.0932, 0.1886]",0.989644,0.060449,0.057629,0.00282,0.907198,0.123027,proceed,"[-0.0956,-0.3222, 0.13  , 0.2376, 0.238 ,-0.0932, 0.1886]",
drawer-occlusion-s0-openvla-ep000,6,close_drawer,"[-0.0309,-0.3563, 0.1469]","[-0.0309,-0.3563, 0.1469, 0.3237, 0.1913,-0.0964, 0.2227]",0.991221,0.054475,0.050312,0.004163,0.913983,0.113255,proceed,"[-0.0309,-0.3563, 0.1469, 0.3237, 0.1913,-0.0964, 0.2227]",
drawer-occlusion-s0-openvla-ep000,7,close_drawer,"[-0.3438,-0.493 , 0.1791]","[-0.3438,-0.493 , 0.1791, 0.3011, 0.316 ,-0.1418, 0.2042]",0.991184,0.053338,0.050485,0.002852,0.913817,0.112851,proceed,"[-0.3438,-0.493 , 0.1791, 0.3011, 0.316 ,-0.1418, 0.2042]",
drawer-occlusion-s0-openvla-ep000,8,close_drawer,"[-0.3052,-0.5548, 0.1306]","[-0.3052,-0.5548, 0.1306, 0.3559, 0.3164,-0.2435, 0.1958]",0.994065,0.039217,0.036344,0.002874,0.928274,0.091335,proceed,"[-0.3052,-0.5548, 0.1306, 0.3559, 0.3164,-0.2435, 0.1958]",
drawer-occlusion-s0-openvla-ep001,0,open_drawer,"[0.2529,0.1987,0.0758]","[0.2529,0.1987,0.0758,0.0036,0.0484,0.1202,0.1337]",0.970576,0.135225,0.132734,0.002491,0.851704,0.215908,pause_reobserve,"[0.2529,0.1987,0.0758,0.0036,0.0484,0.1202,0.1337]",
drawer-occlusion-s0-openvla-ep001,1,grasp_block,"[0.4078,0.2465,0.1415]","[ 0.4078, 0.2465, 0.1415, 0.1235,-0.0368, 0.1844, 0.1606]",0.9752,0.11845,0.116171,0.002279,0.862463,0.196762,proceed,"[ 0.4078, 0.2465, 0.1415, 0.1235,-0.0368, 0.1844, 0.1606]",
drawer-occlusion-s0-openvla-ep001,2,grasp_block,"[0.1681,0.0205,0.0973]","[0.1681,0.0205,0.0973,0.1281,0.1513,0.0783,0.2018]",0.982738,0.089068,0.087182,0.001886,0.882975,0.161559,proceed,"[0.1681,0.0205,0.0973,0.1281,0.1513,0.0783,0.2018]",
drawer-occlusion-s0-openvla-ep001,3,place_in_bin,"[ 0.2266,-0.0467, 0.108 ]","[ 0.2266,-0.0467, 0.108 , 0.1976, 0.0821,-0.0045, 0.2805]",0.985284,0.079676,0.076688,0.002988,0.891098,0.14874,proceed,"[ 0.2266,-0.0467, 0.108 , 0.1976, 0.0821,-0.0045, 0.2805]",
drawer-occlusion-s0-openvla-ep001,4,place_in_bin,"[-0.1478,-0.2615, 0.1017]","[-0.1478,-0.2615, 0.1017, 0.2304, 0.2071,-0.1173, 0.1582]",0.987702,0.069444,0.066312,0.003132,0.899616,0.135106,proceed,"[-0.1478,-0.2615, 0.1017, 0.2304, 0.2071,-0.1173, 0.1582]",
drawer-occlusion-s0-openvla-ep001,5,close_drawer,"[-0.0616,-0.3658, 0.103 ]","[-0.0616,-0.3658, 0.103 , 0.2447, 0.1806,-0.1326, 0.2524]",0.989964,0.059254,0.056166,0.003089,0.908523,0.121104,proceed,"[-0.0616,-0.3658, 0.103 , 0.2447, 0.1806,-0.1326, 0.2524]",
drawer-occlusion-s0-openvla-ep001,6,close_drawer,"[-0.4275,-0.5139, 0.1271]","[-0.4275,-0.5139, 0.1271, 0.2517, 0.3192,-0.2377, 0.1781]",0.991445,0.052183,0.049248,0.002935,0.915005,0.111086,proceed,"[-0.4275,-0.5139, 0.1271, 0.2517, 0.3192,-0.2377, 0.1781]",
drawer-occlusion-s0-openvla-ep001,7,close_drawer,"[-0.3309,-0.5369, 0.1424]","[-0.3309,-0.5369, 0.1424, 0.3445, 0.2982,-0.1726, 0.2652]",0.992805,0.045729,0.042669,0.00306,0.921549,0.101315,proceed,"[-0.3309,-0.5369, 0.1424, 0.3445, 0.2982,-0.1726, 0.2652]",
drawer-occlusion-s0-openvla-ep002,0,open_drawer,"[0.2596,0.1905,0.0608]","[ 0.2596, 0.1905, 0.0608,-0.0067, 0.0309, 0.1162, 0.1179]",0.971079,0.133804,0.13097,0.002834,0.852823,0.214079,pause_reobserve,"[ 0.2596, 0.1905, 0.0608,-0.0067, 0.0309, 0.1162, 0.1179]",
drawer-occlusion-s0-openvla-ep002,1,grasp_block,"[0.4654,0.2296,0.1256]","[ 0.4654, 0.2296, 0.1256, 0.063 ,-0.0153, 0.2017, 0.2141]",0.975694,0.117457,0.114351,0.003106,0.863683,0.195046,proceed,"[ 0.4654, 0.2296, 0.1256, 0.063 ,-0.0153, 0.2017, 0.2141]",
drawer-occlusion-s0-openvla-ep002,2,grasp_block,"[ 0.1373,-0.0235, 0.105 ]","[ 0.1373,-0.0235, 0.105 , 0.1377, 0.1471, 0.064 , 0.0917]",0.983002,0.087777,0.086111,0.001666,0.883784,0.160104,proceed,"[ 0.1373,-0.0235, 0.105 , 0.1377, 0.1471, 0.064 , 0.0917]",
drawer-occlusion-s0-openvla-ep002,3,place_in_bin,"[0.2299,0.0029,0.1289]","[0.2299,0.0029,0.1289,0.1981,0.1129,0.013 ,0.2163]",0.985234,0.08011,0.0769,0.00321,0.89093,0.149125,proceed,"[0.2299,0.0029,0.1289,0.1981,0.1129,0.013 ,0.2163]",
drawer-occlusion-s0-openvla-ep002,4,place_in_bin,"[-0.1324,-0.2282, 0.1257]","[-0.1324,-0.2282, 0.1257, 0.2248, 0.2495,-0.115 , 0.1739]",0.987642,0.068668,0.066574,0.002094,0.899393,0.134941,proceed,"[-0.1324,-0.2282, 0.1257, 0.2248, 0.2495,-0.115 , 0.1739]",
drawer-occlusion-s0-openvla-ep002,5,place_in_bin,"[-0.0718,-0.3147, 0.1322]","[-0.0718,-0.3147, 0.1322, 0.2252, 0.2134,-0.1083, 0.2279]",0.989684,0.060274,0.057445,0.002829,0.907364,0.122773,proceed,"[-0.0718,-0.3147, 0.1322, 0.2252, 0.2134,-0.1083, 0.2279]",
drawer-occlusion-s0-openvla-ep002,6,close_drawer,"[-0.0696,-0.3265, 0.1595]","[-0.0696,-0.3265, 0.1595, 0.3072, 0.1642,-0.1098, 0.2114]",0.991259,0.0534,0.050129,0.003271,0.914159,0.112541,proceed,"[-0.0696,-0.3265, 0.1595, 0.3072, 0.1642,-0.1098, 0.2114]",
drawer-occlusion-s0-openvla-ep002,7,close_drawer,"[-0.3804,-0.512 , 0.1361]","[-0.3804,-0.512 , 0.1361, 0.2829, 0.3042,-0.2167, 0.1894]",0.991094,0.054404,0.05091,0.003495,0.913413,0.113789,proceed,"[-0.3804,-0.512 , 0.1361, 0.2829, 0.3042,-0.2167, 0.1894]",
drawer-occlusion-s0-openvla-ep002,8,close_drawer,"[-0.3065,-0.5687, 0.1301]","[-0.3065,-0.5687, 0.1301, 0.3537, 0.2792,-0.2291, 0.1711]",0.993509,0.041119,0.039163,0.001956,0.925218,0.095342,proceed,"[-0.3065,-0.5687, 0.1301, 0.3537, 0.2792,-0.2291, 0.1711]",
drawer-occlusion-s0-openvla-ep003,0,open_drawer,"[0.262 ,0.2077,0.0739]","[0.262 ,0.2077,0.0739,0.013 ,0.0233,0.1444,0.1164]",0.970559,0.135673,0.132792,0.002882,0.851668,0.216169,pause_reobserve,"[0.262 ,0.2077,0.0739,0.013 ,0.0233,0.1444,0.1164]",
drawer-occlusion-s0-openvla-ep003,1,grasp_block,"[0.4495,0.2419,0.1378]","[ 0.4495, 0.2419, 0.1378, 0.0771,-0.0309, 0.1296, 0.179 ]",0.975413,0.1198,0.115387,0.004413,0.862988,0.196912,proceed,"[ 0.4495, 0.2419, 0.1378, 0.0771,-0.0309, 0.1296, 0.179 ]",
drawer-occlusion-s0-openvla-ep003,2,grasp_block,"[0.1326,0.019 ,0.1265]","[0.1326,0.019 ,0.1265,0.1475,0.1543,0.0491,0.169 ]",0.982859,0.089291,0.086692,0.002598,0.883344,0.161301,proceed,"[0.1326,0.019 ,0.1265,0.1475,0.1543,0.0491,0.169 ]",
drawer-occlusion-s0-openvla-ep003,3,place_in_bin,"[0.2372,0.0174,0.133 ]","[ 0.2372, 0.0174, 0.133 , 0.195 , 0.0759,-0.0044, 0.1829]",0.985778,0.077198,0.074603,0.002595,0.892768,0.145832,proceed,"[ 0.2372, 0.0174, 0.133 , 0.195 , 0.0759,-0.0044, 0.1829]",
drawer-occlusion-s0-openvla-ep003,4,place_in_bin,"[-0.091 ,-0.2667, 0.1221]","[-0.091 ,-0.2667, 0.1221, 0.187 , 0.2715,-0.0573, 0.1881]",0.987699,0.070028,0.066323,0.003704,0.899606,0.135408,proceed,"[-0.091 ,-0.2667, 0.1221, 0.187 , 0.2715,-0.0573, 0.1881]",
drawer-occlusion-s0-openvla-ep003,5,place_in_bin,"[-0.1023,-0.2969, 0.0827]","[-0.1023,-0.2969, 0.0827, 0.2134, 0.2323,-0.1271, 0.2011]",0.989708,0.060002,0.057336,0.002665,0.907462,0.122539,proceed,"[-0.1023,-0.2969, 0.0827, 0.2134, 0.2323,-0.1271, 0.2011]",
drawer-occlusion-s0-openvla-ep003,6,close_drawer,"[-0.0374,-0.3125, 0.0946]","[-0.0374,-0.3125, 0.0946, 0.2633, 0.1745,-0.0989, 0.2719]",0.991179,0.053354,0.050508,0.002846,0.913796,0.112881,proceed,"[-0.0374,-0.3125, 0.0946, 0.2633, 0.1745,-0.0989, 0.2719]",
drawer-occlusion-s0-openvla-ep003,7,close_drawer,"[-0.3737,-0.5088, 0.1204]","[-0.3737,-0.5088, 0.1204, 0.2849, 0.2901,-0.1898, 0.1634]",0.991258,0.05246,0.050135,0.002324,0.914152,0.112078,proceed,"[-0.3737,-0.5088, 0.1204, 0.2849, 0.2901,-0.1898, 0.1634]",
drawer-occlusion-s0-openvla-ep003,8,close_drawer,"[-0.3   ,-0.5496, 0.1314]","[-0.3   ,-0.5496, 0.1314, 0.3656, 0.2986,-0.2379, 0.184 ]",0.993642,0.040888,0.038493,0.002396,0.925935,0.094509,proceed,"[-0.3   ,-0.5496, 0.1314, 0.3656, 0.2986,-0.2379, 0.184 ]",
drawer-occlusion-s0-openvla-ep004,0,open_drawer,"[0.2596,0.2056,0.0633]","[ 0.2596, 0.2056, 0.0633,-0.0075, 0.0191, 0.1125, 0.1017]",0.971166,0.134157,0.130663,0.003494,0.853018,0.214061,pause_reobserve,"[ 0.2596, 0.2056, 0.0633,-0.0075, 0.0191, 0.1125, 0.1017]",
drawer-occlusion-s0-openvla-ep004,1,grasp_block,"[0.4603,0.231 ,0.0963]","[ 0.4603, 0.231 , 0.0963, 0.0554,-0.0402, 0.1663, 0.1932]",0.979488,0.103256,0.100022,0.003235,0.873583,0.178045,proceed,"[ 0.4603, 0.231 , 0.0963, 0.0554,-0.0402, 0.1663, 0.1932]",
drawer-occlusion-s0-openvla-ep004,2,grasp_block,"[ 0.1396,-0.0157, 0.1559]","[ 0.1396,-0.0157, 0.1559, 0.1694, 0.1673, 0.0544, 0.1714]",0.982728,0.090376,0.08722,0.003156,0.882946,0.162242,proceed,"[ 0.1396,-0.0157, 0.1559, 0.1694, 0.1673, 0.0544, 0.1714]",
drawer-occlusion-s0-openvla-ep004,3,place_in_bin,"[ 0.2263,-0.0071, 0.12  ]","[ 0.2263,-0.0071, 0.12  , 0.191 , 0.0976, 0.0105, 0.2052]",0.985572,0.07766,0.075476,0.002185,0.892067,0.146764,proceed,"[ 0.2263,-0.0071, 0.12  , 0.191 , 0.0976, 0.0105, 0.2052]",
drawer-occlusion-s0-openvla-ep004,4,place_in_bin,"[-0.1053,-0.2377, 0.1069]","[-0.1053,-0.2377, 0.1069, 0.1824, 0.2961,-0.1204, 0.1757]",0.987932,0.068325,0.065301,0.003025,0.900475,0.133687,proceed,"[-0.1053,-0.2377, 0.1069, 0.1824, 0.2961,-0.1204, 0.1757]",
drawer-occlusion-s0-openvla-ep004,5,place_in_bin,"[-0.0911,-0.2943, 0.1434]","[-0.0911,-0.2943, 0.1434, 0.257 , 0.2273,-0.09  , 0.1643]",0.989672,0.060227,0.057503,0.002724,0.907312,0.122802,proceed,"[-0.0911,-0.2943, 0.1434, 0.257 , 0.2273,-0.09  , 0.1643]",
drawer-occlusion-s0-openvla-ep004,6,close_drawer,"[-0.055 ,-0.3075, 0.1649]","[-0.055 ,-0.3075, 0.1649, 0.2431, 0.1499,-0.1576, 0.2304]",0.991512,0.051608,0.048929,0.002679,0.915313,0.110491,proceed,"[-0.055 ,-0.3075, 0.1649, 0.2431, 0.1499,-0.1576, 0.2304]",
drawer-occlusion-s0-openvla-ep004,7,close_drawer,"[-0.3693,-0.5142, 0.1255]","[-0.3693,-0.5142, 0.1255, 0.317 , 0.3103,-0.2071, 0.1562]",0.991268,0.05317,0.05009,0.00308,0.914195,0.11239,proceed,"[-0.3693,-0.5142, 0.1255, 0.317 , 0.3103,-0.2071, 0.1562]",
drawer-occlusion-s0-openvla-ep004,8,close_drawer,"[-0.3256,-0.572 , 0.1259]","[-0.3256,-0.572 , 0.1259, 0.3809, 0.3142,-0.2355, 0.2029]",0.993898,0.039558,0.037198,0.002359,0.927337,0.092442,proceed,"[-0.3256,-0.572 , 0.1259, 0.3809, 0.3142,-0.2355, 0.2029]",
drawer-occlusion-s0-octo-ep000,0,open_drawer,"[0.2293,0.181 ,0.0172]","[0.2293,0.181 ,0.0172,0.0191,0.0156,0.1045,0.1233]",0.942185,0.222558,0.22091,0.001647,0.801465,0.309814,pause_reobserve,"[0.2293,0.181 ,0.0172,0.0191,0.0156,0.1045,0.1233]",
drawer-occlusion-s0-octo-ep000,1,grasp_block,"[0.247 ,0.2083,0.0301]","[ 0.247 , 0.2083, 0.0301, 0.0513,-0.0457, 0.0751, 0.134 ]",0.953679,0.189549,0.187536,0.002014,0.819411,0.275364,pause_reobserve,"[ 0.247 , 0.2083, 0.0301, 0.0513,-0.0457, 0.0751, 0.134 ]",
drawer-occlusion-s0-octo-ep000,2,grasp_block,"[0.0225,0.0258,0.0281]","[ 0.0225, 0.0258, 0.0281, 0.0156, 0.066 ,-0.0098, 0.0619]",0.960134,0.168151,0.167517,0.000633,0.830724,0.253351,pause_reobserve,"[ 0.0225, 0.0258, 0.0281, 0.0156, 0.066 ,-0.0098, 0.0619]",
drawer-occlusion-s0-octo-ep000,3,place_in_bin,"[0.0615,0.1412,0.0608]","[ 0.0615, 0.1412, 0.0608, 0.0703, 0.0019,-0.0388, 0.0787]",0.967818,0.143726,0.142243,0.001483,0.845773,0.22609,pause_reobserve,"[ 0.0615, 0.1412, 0.0608, 0.0703, 0.0019,-0.0388, 0.0787]",
drawer-occlusion-s0-octo-ep000,4,place_in_bin,"[-0.1576,-0.0747, 0.0179]","[-0.1576,-0.0747, 0.0179, 0.0644, 0.1114,-0.1269, 0.0595]",0.974285,0.121749,0.119513,0.002235,0.860244,0.20063,pause_reobserve,"[-0.1576,-0.0747, 0.0179, 0.0644, 0.1114,-0.1269, 0.0595]",
drawer-occlusion-s0-octo-ep000,5,close_drawer,"[-0.1641,-0.1498,-0.0155]","[-0.1641,-0.1498,-0.0155, 0.1449, 0.0896,-0.1591, 0.0965]",0.969411,0.138822,0.136783,0.002039,0.849159,0.220252,pause_reobserve,"[-0.1641,-0.1498,-0.0155, 0.1449, 0.0896,-0.1591, 0.0965]",
drawer-occlusion-s0-octo-ep000,6,close_drawer,"[-0.3438,-0.2773, 0.0115]","[-0.3438,-0.2773, 0.0115, 0.114 , 0.1593,-0.2399, 0.0234]",0.972888,0.126813,0.124553,0.00226,0.856945,0.206461,pause_reobserve,"[-0.3438,-0.2773, 0.0115, 0.114 , 0.1593,-0.2399, 0.0234]",
drawer-occlusion-s0-octo-ep000,7,close_drawer,"[-0.5674,-0.3975,-0.0204]","[-0.5674,-0.3975,-0.0204, 0.2711, 0.2446,-0.396 , 0.0682]",0.978483,0.107693,0.103884,0.003809,0.870859,0.182987,proceed,"[-0.5674,-0.3975,-0.0204, 0.2711, 0.2446,-0.396 , 0.0682]",
drawer-occlusion-s0-octo-ep001,0,open_drawer,"[0.2144,0.2085,0.016 ]","[0.2144,0.2085,0.016 ,0.0263,0.008 ,0.0906,0.0849]",0.935482,0.241605,0.239219,0.002386,0.792006,0.328797,pause_reobserve,"[0.2144,0.2085,0.016 ,0.0263,0.008 ,0.0906,0.0849]",
drawer-occlusion-s0-octo-ep001,1,grasp_block,"[0.2277,0.2196,0.0316]","[ 0.2277, 0.2196, 0.0316, 0.0353,-0.0612, 0.0243, 0.1186]",0.950753,0.198409,0.19629,0.002119,0.814603,0.284601,pause_reobserve,"[ 0.2277, 0.2196, 0.0316, 0.0353,-0.0612, 0.0243, 0.1186]",
drawer-occlusion-s0-octo-ep001,2,grasp_block,"[0.0468,0.0463,0.0232]","[ 0.0468, 0.0463, 0.0232, 0.0511, 0.0574,-0.036 , 0.092 ]",0.960649,0.167367,0.165875,0.001492,0.831675,0.252009,pause_reobserve,"[ 0.0468, 0.0463, 0.0232, 0.0511, 0.0574,-0.036 , 0.092 ]",
drawer-occlusion-s0-octo-ep001,3,place_in_bin,"[0.0618,0.0774,0.0106]","[ 0.0618, 0.0774, 0.0106, 0.0823, 0.0525,-0.0197, 0.1106]",0.969042,0.140696,0.138056,0.002641,0.848365,0.221984,pause_reobserve,"[ 0.0618, 0.0774, 0.0106, 0.0823, 0.0525,-0.0197, 0.1106]",
drawer-occlusion-s0-octo-ep001,4,place_in_bin,"[-0.1698,-0.0478, 0.0056]","[-0.1698,-0.0478, 0.0056, 0.0816, 0.1417,-0.1088, 0.0285]",0.973628,0.125708,0.121894,0.003815,0.858679,0.204175,pause_reobserve,"[-0.1698,-0.0478, 0.0056, 0.0816, 0.1417,-0.1088, 0.0285]",
drawer-occlusion-s0-octo-ep001,5,close_drawer,"[-0.2557,-0.1359, 0.0321]","[-0.2557,-0.1359, 0.0321, 0.1298, 0.1522,-0.1662, 0.158 ]",0.976827,0.114482,0.110141,0.004341,0.866535,0.190706,proceed,"[-0.2557,-0.1359, 0.0321, 0.1298, 0.1522,-0.1662, 0.158 ]",
drawer-occlusion-s0-octo-ep001,6,close_drawer,"[-0.5636,-0.2693,-0.0173]","[-0.5636,-0.2693,-0.0173, 0.1189, 0.2558,-0.2407, 0.0092]",0.979169,0.105468,0.101255,0.004213,0.872708,0.180026,proceed,"[-0.5636,-0.2693,-0.0173, 0.1189, 0.2558,-0.2407, 0.0092]",
drawer-occlusion-s0-octo-ep001,7,close_drawer,"[-0.4442,-0.2408, 0.1107]","[-0.4442,-0.2408, 0.1107, 0.1754, 0.1636,-0.3138, 0.0838]",0.985473,0.079602,0.075894,0.003708,0.891732,0.148069,proceed,"[-0.4442,-0.2408, 0.1107, 0.1754, 0.1636,-0.3138, 0.0838]",
drawer-occlusion-s0-octo-ep002,0,open_drawer,"[0.2577,0.1828,0.0245]","[0.2577,0.1828,0.0245,0.0058,0.0063,0.0644,0.1073]",0.942722,0.220792,0.21941,0.001382,0.802251,0.308145,pause_reobserve,"[0.2577,0.1828,0.0245,0.0058,0.0063,0.0644,0.1073]",
drawer-occlusion-s0-octo-ep002,1,grasp_block,"[0.2628,0.2048,0.0226]","[ 0.2628, 0.2048, 0.0226, 0.0265,-0.052 , 0.099 , 0.1478]",0.950569,0.199186,0.196834,0.002352,0.814307,0.285286,pause_reobserve,"[ 0.2628, 0.2048, 0.0226, 0.0265,-0.052 , 0.099 , 0.1478]",
drawer-occlusion-s0-octo-ep002,2,grasp_block,"[0.0281,0.0499,0.018 ]","[ 0.0281, 0.0499, 0.018 , 0.0221, 0.0389,-0.0158, 0.0685]",0.960522,0.169926,0.16628,0.003646,0.83144,0.253523,pause_reobserve,"[ 0.0281, 0.0499, 0.018 , 0.0221, 0.0389,-0.0158, 0.0685]",
drawer-occlusion-s0-octo-ep002,3,place_in_bin,"[0.0769,0.0837,0.079 ]","[ 0.0769, 0.0837, 0.079 , 0.0763, 0.0269,-0.0262, 0.0807]",0.968707,0.140755,0.139208,0.001547,0.847649,0.222729,pause_reobserve,"[ 0.0769, 0.0837, 0.079 , 0.0763, 0.0269,-0.0262, 0.0807]",
drawer-occlusion-s0-octo-ep002,4,place_in_bin,"[-0.1673,-0.0685, 0.0203]","[-0.1673,-0.0685, 0.0203, 0.0785, 0.0828,-0.1207, 0.0694]",0.974074,0.122543,0.12028,0.002263,0.859739,0.201533,pause_reobserve,"[-0.1673,-0.0685, 0.0203, 0.0785, 0.0828,-0.1207, 0.0694]",
drawer-occlusion-s0-octo-ep002,5,close_drawer,"[-0.1866,-0.0699,-0.0024]","[-0.1866,-0.0699,-0.0024, 0.1431, 0.1754,-0.1603, 0.1088]",0.978683,0.104603,0.103121,0.001482,0.871394,0.180907,proceed,"[-0.1866,-0.0699,-0.0024, 0.1431, 0.1754,-0.1603, 0.1088]",
drawer-occlusion-s0-octo-ep002,6,close_drawer,"[-0.5936,-0.3228, 0.0091]","[-0.5936,-0.3228, 0.0091, 0.1069, 0.2921,-0.234 , 0.0546]",0.980444,0.100499,0.096304,0.004195,0.876247,0.174002,proceed,"[-0.5936,-0.3228, 0.0091, 0.1069, 0.2921,-0.234 , 0.0546]",
drawer-occlusion-s0-octo-ep002,7,close_drawer,"[-0.5535,-0.2601, 0.0241]","[-0.5535,-0.2601, 0.0241, 0.1903, 0.1933,-0.2734, 0.1684]",0.985153,0.085477,0.077239,0.008238,0.890661,0.152078,proceed,"[-0.5535,-0.2601, 0.0241, 0.1903, 0.1933,-0.2734, 0.1684]",
